31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,"[0, 0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,"[0, 0, 1]",
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 0, 1]",
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,"[0, 0, 0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,"[0, 1]",
31250.0,"[0, 1]",
31250.0,"[0, 0, 0, 0, 1]",
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,"[0, 0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 0, 0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 0, 1]",
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,"[0, 1]",
31250.0,"[0, 0, 1]",
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[1],
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,"[0, 1]",
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 0, 1]",
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[1],
31250.0,"[0, 0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,"[0, 1]",
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[1],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[1],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,"[0, 1]",
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
31250.0,[],
