0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,1,1,True
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,1,1,True
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,2,1,True
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.1,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,1,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,2,2,False
0.3,0,0,False
0.3,1,1,True
0.3,1,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,2,2,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,1,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,1,1,True
0.3,1,1,True
0.3,1,1,True
0.3,0,0,False
0.3,1,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,1,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,1,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,1,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,1,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,2,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
0.3,1,1,True
0.3,0,0,False
0.3,0,0,False
0.3,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,1,1,True
1,2,1,True
1,0,0,False
1,2,2,False
1,2,2,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,1,1,True
1,1,1,True
1,1,1,True
1,1,1,True
1,1,1,True
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,2,2,False
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,0,0,False
1,0,0,False
1,1,1,True
1,0,0,False
1,2,1,True
1,0,0,False
1,0,0,False
3,0,0,False
3,1,1,True
3,0,0,False
3,1,1,True
3,0,0,False
3,0,0,False
3,2,1,True
3,0,0,False
3,0,0,False
3,0,0,False
3,1,1,True
3,0,0,False
3,0,0,False
3,0,0,False
3,0,0,False
3,0,0,False
3,1,1,True
3,0,0,False
3,0,0,False
3,0,0,False
3,0,0,False
3,0,0,False
3,0,0,False
3,3,1,True
3,0,0,False
3,0,0,False
3,0,0,False
3,1,1,True
3,1,1,True
3,2,2,False
3,0,0,False
3,0,0,False
3,0,0,False
3,1,1,True
3,1,1,True
3,0,0,False
3,0,0,False
3,0,0,False
3,2,1,True
3,0,0,False
3,0,0,False
3,0,0,False
